KLBJ,12/08/2017,4:58am,Mary Jane's Last Dance,Tom Petty & The Heartbreakers
KLBJ,12/08/2017,4:55am,"Paint It, Black",The Rolling Stones
KLBJ,12/08/2017,4:51am,Cherry Pie,Warrant
KLBJ,12/08/2017,4:48am,Killer Queen,Queen
KLBJ,12/08/2017,4:42am,Don't Stop Believin',Journey
KLBJ,12/08/2017,4:39am,Rock 'n' Roll Fantasy,Bad Company
KLBJ,12/08/2017,4:33am,The Unforgiven,Metallica
KLBJ,12/08/2017,4:28am,Message In A Bottle,The Police
KLBJ,12/08/2017,4:22am,Dazed and Confused,Led Zeppelin
KLBJ,12/08/2017,4:17am,"This Is Our Album, Eh?",Bob & Doug McKenzie
KLBJ,12/08/2017,4:09am,La Grange,ZZ Top
KLBJ,12/08/2017,4:04am,Hold On Loosely,.38 Special
KLBJ,12/08/2017,4:02am,Them Bones,Alice In Chains
KLBJ,12/08/2017,3:58am,The Long Run,The Eagles
KLBJ,12/08/2017,3:53am,Thunderstruck,AC/DC
KLBJ,12/08/2017,3:49am,Barracuda,Heart
KLBJ,12/08/2017,3:45am,Come As You Are,Nirvana
KLBJ,12/08/2017,3:41am,Urgent,Foreigner
KLBJ,12/08/2017,3:34am,Dream On,Aerosmith
KLBJ,12/08/2017,3:29am,Show Me How To Live,Audioslave
KLBJ,12/08/2017,3:24am,Baba O'Riley,The Who
KLBJ,12/08/2017,3:21am,The One I Love,R.E.M.
KLBJ,12/08/2017,3:18am,Merry Christmas Baby,Southern Culture On The Skid
KLBJ,12/08/2017,3:09am,Tom Sawyer,Rush
KLBJ,12/08/2017,3:05am,Ramble On,Led Zeppelin
KLBJ,12/08/2017,10:04am,Tightrope,Stevie Ray Vaughan
KLBJ,12/08/2017,10:00am,Highway To Hell,AC/DC
KLBJ,12/08/2017,9:52am,Master Of Puppets,Metallica
KLBJ,12/08/2017,4:58am,Mary Jane's Last Dance,Tom Petty & The Heartbreakers
KLBJ,12/08/2017,4:55am,"Paint It, Black",The Rolling Stones
KLBJ,12/08/2017,4:51am,Cherry Pie,Warrant
KLBJ,12/08/2017,4:48am,Killer Queen,Queen
KLBJ,12/08/2017,4:42am,Don't Stop Believin',Journey
KLBJ,12/08/2017,4:39am,Rock 'n' Roll Fantasy,Bad Company
KLBJ,12/08/2017,4:33am,The Unforgiven,Metallica
KLBJ,12/08/2017,4:28am,Message In A Bottle,The Police
KLBJ,12/08/2017,4:22am,Dazed and Confused,Led Zeppelin
KLBJ,12/08/2017,4:17am,"This Is Our Album, Eh?",Bob & Doug McKenzie
KLBJ,12/08/2017,4:09am,La Grange,ZZ Top
KLBJ,12/08/2017,4:04am,Hold On Loosely,.38 Special
KLBJ,12/08/2017,4:02am,Them Bones,Alice In Chains
KLBJ,12/08/2017,3:58am,The Long Run,The Eagles
KLBJ,12/08/2017,3:53am,Thunderstruck,AC/DC
KLBJ,12/08/2017,3:49am,Barracuda,Heart
KLBJ,12/08/2017,3:45am,Come As You Are,Nirvana
KLBJ,12/08/2017,3:41am,Urgent,Foreigner
KLBJ,12/08/2017,3:34am,Dream On,Aerosmith
KLBJ,12/08/2017,3:29am,Show Me How To Live,Audioslave
KLBJ,12/08/2017,3:24am,Baba O'Riley,The Who
KLBJ,12/08/2017,3:21am,The One I Love,R.E.M.
KLBJ,12/08/2017,3:18am,Merry Christmas Baby,Southern Culture On The Skid
KLBJ,12/08/2017,3:09am,Tom Sawyer,Rush
KLBJ,12/08/2017,3:05am,Ramble On,Led Zeppelin
KLBJ,12/08/2017,3:00am,Dani California,Red Hot Chili Peppers
KLBJ,12/08/2017,2:55am,Patience,Guns N' Roses
KLBJ,12/08/2017,2:50am,Headstrong,Trapt
KLBJ,12/08/2017,2:38am,Free Bird,Lynyrd Skynyrd
KLBJ,12/08/2017,2:34am,Rock Of Ages,Def Leppard
KLBJ,12/08/2017,2:31am,Hard To Handle,The Black Crowes
KLBJ,12/08/2017,2:27am,(I Can't Get No) Satisfaction,The Rolling Stones
KLBJ,12/08/2017,2:23am,Runnin Down A Dream,Tom Petty
KLBJ,12/08/2017,2:20am,Rudolph The Red Nose Reindee,The Smithereens
KLBJ,12/08/2017,2:11am,Dirty Deeds Done Dirt Cheap,AC/DC
KLBJ,12/08/2017,2:07am,No One Like You,Scorpions
