KLBJ,08/07/2018,11:40am,Man In The Box,Alice In Chains
KLBJ,08/07/2018,11:35am,Dream On,Aerosmith
KLBJ,08/07/2018,11:28am,Paradise City,Guns N' Roses
KLBJ,08/07/2018,11:24am,Give A Little Bit,Supertramp
KLBJ,08/07/2018,11:14am,Hemorrhage (In My Hands),Fuel
KLBJ,08/07/2018,11:10am,Nothin' But A Good Time,Poison
KLBJ,08/07/2018,11:05am,Hey You,Pink Floyd
KLBJ,08/07/2018,11:01am,Livin' On A Prayer,Bon Jovi
KLBJ,08/07/2018,10:57am,Black Dog,Led Zeppelin
KLBJ,08/07/2018,10:45am,Yellow Ledbetter,Pearl Jam
KLBJ,08/07/2018,10:39am,Sympathy For The Devil,The Rolling Stones
KLBJ,08/07/2018,10:34am,Dirty Laundry,Don Henley
KLBJ,08/07/2018,10:27am,Bohemian Rhapsody,Queen
KLBJ,08/07/2018,10:23am,Spoonman,Soundgarden
KLBJ,08/07/2018,10:11am,Thunderstruck,AC/DC
KLBJ,08/07/2018,10:09am,Closer To The Heart,Rush
KLBJ,08/07/2018,10:05am,Free Fallin',Tom Petty
KLBJ,08/07/2018,10:01am,All along the watchtower,Jimi Hendrix
KLBJ,08/07/2018,4:58am,Knockin' On Heaven's Door,Guns N' Roses
KLBJ,08/07/2018,4:53am,Under The Bridge,Red Hot Chili Peppers
KLBJ,08/07/2018,4:46am,Light My Fire,The Doors
KLBJ,08/07/2018,4:41am,You've Got Another Thing Comming,Judas Priest
KLBJ,08/07/2018,4:33am,Money,Pink Floyd
KLBJ,08/07/2018,4:30am,I Won't Back Down,Tom Petty
KLBJ,08/07/2018,4:27am,Hey Joe,Jimi Hendrix
KLBJ,08/07/2018,4:22am,Turn The Page,Metallica
KLBJ,08/07/2018,4:18am,The Other Side,Aerosmith
KLBJ,08/07/2018,4:10am,Carry On Wayward Son,Kansas
KLBJ,08/07/2018,4:07am,"Paint It, Black",The Rolling Stones
KLBJ,08/07/2018,4:02am,Superstition,Stevie Ray Vaughan & Double Trouble
KLBJ,08/07/2018,3:57am,All My Love,Led Zeppelin
KLBJ,08/07/2018,3:53am,Everybody Wants You,Billy Squier
KLBJ,08/07/2018,3:46am,Hotel California,The Eagles
KLBJ,08/07/2018,3:41am,Bullet With Butterfly Wings,Smashing Pumpkins
KLBJ,08/07/2018,3:36am,Love Bites,Def Leppard
KLBJ,08/07/2018,3:33am,Killer Queen,Queen
KLBJ,08/07/2018,3:29am,My Hero,Foo Fighters
KLBJ,08/07/2018,3:24am,Turn the Page,Bob Seger
KLBJ,08/07/2018,3:19am,Right Now,Van Halen
KLBJ,08/07/2018,3:12am,Limelight,Rush
KLBJ,08/07/2018,3:08am,Piece Of My Heart,Big Brother & The Holding Company
KLBJ,08/07/2018,3:03am,Mary Jane's Last Dance,Tom Petty & The Heartbreakers
KLBJ,08/07/2018,2:58am,Never Been Any Reason,Head East
KLBJ,08/07/2018,2:53am,I Drink Alone,George Thorogood & The Destroyers
KLBJ,08/07/2018,2:47am,Comfortably Numb,Pink Floyd
