KLBJ,06/09/2018,10:19pm,LA Lloyd's Rock Countdown,Hr 1 Seg 2
KLBJ,06/09/2018,9:57pm,LA Lloyd's Rock Countdown,Hr 1 Seg 1
KLBJ,06/09/2018,9:53pm,Livin' On A Prayer,Bon Jovi
KLBJ,06/09/2018,9:48pm,Over The Hills And Far Away,Led Zeppelin
KLBJ,06/09/2018,9:44pm,"Mama, I'm Coming Home",Ozzy Osbourne
KLBJ,06/09/2018,9:34pm,Take It Easy,The Eagles
KLBJ,06/09/2018,9:29pm,Best Of You,Foo Fighters
KLBJ,06/09/2018,9:25pm,Intruder,Van Halen
KLBJ,06/09/2018,9:21pm,Dirty Deeds Done Dirt Cheap,AC/DC
KLBJ,06/09/2018,9:16pm,Janie's Got A Gun,Aerosmith
KLBJ,06/09/2018,9:04pm,Maybe I'm Amazed [Live],Paul McCartney
KLBJ,06/09/2018,9:01pm,Hard To Handle,The Black Crowes
KLBJ,06/09/2018,8:57pm,Rock Of Ages,Def Leppard
KLBJ,06/09/2018,8:54pm,Somebody To Love,Jefferson Airplane
KLBJ,06/09/2018,8:48pm,Texas Flood,Stevie Ray Vaughan
KLBJ,06/09/2018,8:45pm,Proud Mary,Creedence Clearwater Revival
KLBJ,06/09/2018,8:35pm,Until It Sleeps,Metallica
KLBJ,06/09/2018,8:30pm,Burnin' For You,Blue Oyster Cult
KLBJ,06/09/2018,8:27pm,Hey Joe,Jimi Hendrix
KLBJ,06/09/2018,8:23pm,Start Me Up,The Rolling Stones
KLBJ,06/09/2018,8:19pm,More Than A Feeling,Boston
KLBJ,06/09/2018,8:07pm,Rockin' In The Free World,Neil Young
KLBJ,06/09/2018,8:03pm,Times Like These,Foo Fighters
KLBJ,06/09/2018,7:59pm,Sweet Emotion,Aerosmith
KLBJ,06/09/2018,7:54pm,Kickstart My Heart,Motley Crue
KLBJ,06/09/2018,7:51pm,No More Mister Nice Guy,Alice Cooper
KLBJ,06/09/2018,7:47pm,Machinehead,Bush
KLBJ,06/09/2018,7:36pm,Free Fallin',Tom Petty
KLBJ,06/09/2018,7:32pm,Ramble On,Led Zeppelin
KLBJ,06/09/2018,7:28pm,Everybody Wants You,Billy Squier
