KLBJ,07/11/2018,10:17pm,You Shook Me All Night Long,AC/DC
KLBJ,07/11/2018,10:13pm,You Don't Know How It Feels,Tom Petty
KLBJ,07/11/2018,10:08pm,"Mama, I'm Coming Home",Ozzy Osbourne
KLBJ,07/11/2018,10:03pm,Freewill,Rush
KLBJ,07/11/2018,10:00pm,The Long Run,The Eagles
KLBJ,07/11/2018,9:49pm,Round And Round,Ratt
KLBJ,07/11/2018,9:45pm,Best Of You,Foo Fighters
KLBJ,07/11/2018,9:38pm,Speak to Me / Breathe,Pink Floyd
KLBJ,07/11/2018,9:26pm,Blaze Of Glory,Jon Bon Jovi
KLBJ,07/11/2018,9:22pm,All along the watchtower,Jimi Hendrix
KLBJ,07/11/2018,9:18pm,Scar Tissue,Red Hot Chili Peppers
KLBJ,07/11/2018,9:14pm,Panama,Van Halen
KLBJ,07/11/2018,9:10pm,Hey Hey What Can I Do,Led Zeppelin
KLBJ,07/11/2018,9:05pm,Sister Christian,Night Ranger
KLBJ,07/11/2018,9:03pm,Breakdown,Tom Petty & The Heartbreakers
KLBJ,07/11/2018,8:58pm,Burden In My Hand,Soundgarden
KLBJ,07/11/2018,8:47pm,Turn the Page,Bob Seger
KLBJ,07/11/2018,8:42pm,Sharp Dressed Man,ZZ Top
KLBJ,07/11/2018,8:29pm,Feel Like Makin' Love,Bad Company
KLBJ,07/11/2018,8:23pm,The Unforgiven,Metallica
KLBJ,07/11/2018,8:19pm,Rock Of Ages,Def Leppard
KLBJ,07/11/2018,8:14pm,More Than A Feeling,Boston
KLBJ,07/11/2018,8:11pm,Money Talks,AC/DC
KLBJ,07/11/2018,8:05pm,Brain Damage/Eclipse,Pink Floyd
KLBJ,07/11/2018,8:02pm,Today,Smashing Pumpkins
KLBJ,07/11/2018,7:57pm,You've Got Another Thing Comming,Judas Priest
KLBJ,07/11/2018,7:44pm,Already Gone,The Eagles
KLBJ,07/11/2018,7:40pm,Runnin Down A Dream,Tom Petty
KLBJ,07/11/2018,7:32pm,Kashmir,Led Zeppelin
KLBJ,07/11/2018,7:22pm,We're Not Gonna Take It,Twisted Sister
