KLBJ,01/09/2018,4:56am,Would?,Alice In Chains
KLBJ,01/09/2018,4:52am,I Can't Drive 55,Sammy Hagar
KLBJ,01/09/2018,4:48am,The Chain,Fleetwood Mac
KLBJ,01/09/2018,4:44am,Crossfire,Stevie Ray Vaughan
KLBJ,01/09/2018,4:39am,Blurry,Puddle Of Mudd
KLBJ,01/09/2018,4:35am,Bad Moon Rising,Creedence Clearwater Revival
KLBJ,01/09/2018,4:31am,Learning To Fly,Pink Floyd
KLBJ,01/09/2018,4:27am,Creep,Radiohead
KLBJ,01/09/2018,4:22am,Life In The Fast Lane,The Eagles
KLBJ,01/09/2018,4:18am,Photograph,Def Leppard
KLBJ,01/09/2018,4:10am,Foreplay Long Time,Boston
KLBJ,01/09/2018,4:04am,Learning To Fly,Tom Petty & The Heartbreakers
KLBJ,01/09/2018,4:01am,Low Rider,War
KLBJ,01/09/2018,3:58am,Vasoline,Stone Temple Pilots
KLBJ,01/09/2018,3:53am,Smoke On The Water,Deep Purple
KLBJ,01/09/2018,3:50am,You're My Best Friend,Queen
KLBJ,01/09/2018,3:45am,Crazy,Aerosmith
KLBJ,01/09/2018,3:41am,All along the watchtower,Jimi Hendrix
KLBJ,01/09/2018,3:34am,Thunderstruck,AC/DC
KLBJ,01/09/2018,3:30am,Rhiannon,Fleetwood Mac
KLBJ,01/09/2018,3:24am,Nothing Else Matters,Metallica
KLBJ,01/09/2018,3:19am,Sunday Bloody Sunday,U2
KLBJ,01/09/2018,3:13am,Renegade,Styx
KLBJ,01/09/2018,3:08am,Outshined,Soundgarden
KLBJ,01/09/2018,2:59am,Free Bird,Lynyrd Skynyrd
KLBJ,01/09/2018,2:55am,Don't Stop Believin',Journey
KLBJ,01/09/2018,2:50am,Have A Cigar,Pink Floyd
KLBJ,01/09/2018,2:44am,Comedown,Bush
KLBJ,01/09/2018,2:40am,Message In A Bottle,The Police
KLBJ,01/09/2018,2:34am,Gimme Shelter,The Rolling Stones
KLBJ,01/09/2018,2:29am,Superstition,Stevie Ray Vaughan & Double Trouble
KLBJ,01/09/2018,2:26am,Daughter,Pearl Jam
KLBJ,01/09/2018,2:23am,Take The Money And Run,The Steve Miller Band
KLBJ,01/09/2018,2:18am,Rockin' In The Free World,Neil Young
KLBJ,01/09/2018,2:12am,All Apologies,Nirvana
KLBJ,01/09/2018,2:04am,Slow Ride,Foghat
KLBJ,01/09/2018,1:59am,Pour Some Sugar On Me,Def Leppard
KLBJ,01/09/2018,1:53am,Fool In The Rain,Led Zeppelin
KLBJ,01/09/2018,1:47am,Rooster,Alice In Chains
KLBJ,01/09/2018,1:41am,Edge Of Seventeen,Stevie Nicks
KLBJ,01/09/2018,1:33am,Another Brick In The Wall (Part 2),Pink Floyd
KLBJ,01/09/2018,1:29am,Get Back,The Beatles
KLBJ,01/09/2018,1:25am,Hold On Loosely,.38 Special
KLBJ,01/09/2018,1:21am,Cumbersome,Seven Mary Three
KLBJ,01/09/2018,1:16am,One Of These Nights,Eagles
KLBJ,01/09/2018,1:08am,Burnin' For You,Blue Oyster Cult
KLBJ,01/09/2018,1:05am,Touch Me,The Doors
KLBJ,01/09/2018,1:01am,Boulevard Of Broken Dreams,Green Day
KLBJ,01/09/2018,12:56am,Baba O'Riley,The Who
KLBJ,01/09/2018,12:52am,We're Not Gonna Take It,Twisted Sister
KLBJ,01/09/2018,3:53am,Smoke On The Water,Deep Purple
KLBJ,01/09/2018,3:50am,You're My Best Friend,Queen
KLBJ,01/09/2018,3:45am,Crazy,Aerosmith
KLBJ,01/09/2018,3:41am,All along the watchtower,Jimi Hendrix
KLBJ,01/09/2018,3:34am,Thunderstruck,AC/DC
KLBJ,01/09/2018,3:30am,Rhiannon,Fleetwood Mac
KLBJ,01/09/2018,3:24am,Nothing Else Matters,Metallica
KLBJ,01/09/2018,3:19am,Sunday Bloody Sunday,U2
KLBJ,01/09/2018,3:13am,Renegade,Styx
KLBJ,01/09/2018,3:08am,Outshined,Soundgarden
KLBJ,01/09/2018,2:59am,Free Bird,Lynyrd Skynyrd
KLBJ,01/09/2018,2:55am,Don't Stop Believin',Journey
KLBJ,01/09/2018,2:50am,Have A Cigar,Pink Floyd
KLBJ,01/09/2018,2:44am,Comedown,Bush
KLBJ,01/09/2018,2:40am,Message In A Bottle,The Police
KLBJ,01/09/2018,2:34am,Gimme Shelter,The Rolling Stones
KLBJ,01/09/2018,2:29am,Superstition,Stevie Ray Vaughan & Double Trouble
KLBJ,01/09/2018,2:26am,Daughter,Pearl Jam
KLBJ,01/09/2018,2:23am,Take The Money And Run,The Steve Miller Band
KLBJ,01/09/2018,2:18am,Rockin' In The Free World,Neil Young
KLBJ,01/09/2018,2:12am,All Apologies,Nirvana
KLBJ,01/09/2018,2:04am,Slow Ride,Foghat
KLBJ,01/09/2018,1:59am,Pour Some Sugar On Me,Def Leppard
KLBJ,01/09/2018,1:53am,Fool In The Rain,Led Zeppelin
KLBJ,01/09/2018,1:47am,Rooster,Alice In Chains
Bob FM,01/09/2018,1:14pm,One Headlight,The Wallflowers
Bob FM,01/09/2018,1:10pm,Love Hurts,Nazareth
Bob FM,01/09/2018,1:05pm,If You Leave,Orchestral Manoeuvres In The Dark
Bob FM,01/09/2018,1:01pm,Ramblin' Man,The Allman Brothers Band
Bob FM,01/09/2018,12:57pm,Shake It Up,The Cars
Bob FM,01/09/2018,12:48pm,1999,Prince
Bob FM,01/09/2018,12:44pm,Believer,Imagine Dragons
Bob FM,01/09/2018,12:41pm,"(Shake, Shake, Shake) Your Booty",KC & The Sunshine Band
Bob FM,01/09/2018,12:38pm,Stand,R.E.M.
Bob FM,01/09/2018,12:36pm,Have You Ever Seen The Rain?,Creedence Clearwater Revival
Bob FM,01/09/2018,12:32pm,You Found Me,The Fray
Bob FM,01/09/2018,12:27pm,Hold Me Now,The Thompson Twins
Bob FM,01/09/2018,12:18pm,Heat Of The Moment,Asia
Bob FM,01/09/2018,12:13pm,Dream Weaver,Gary Wright
